Data,Cód Regulado ANP,Produtor-Importador,Código do Produto,Descrição do Produto,Região do Destinatário,UF do Destinatário,Volume-Litros
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620501002,Ciclo Diesel,NORDESTE,SE,6864
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620501002,Ciclo Diesel,SUDESTE,ES,9092
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620502001,Motores 2 tempos,NORDESTE,BA,382
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620502001,Motores 2 tempos,NORDESTE,CE,144
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620502001,Motores 2 tempos,NORDESTE,PE,60
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620502001,Motores 2 tempos,NORDESTE,PI,28
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620502001,Motores 2 tempos,SUDESTE,ES,72
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,BA,100679
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,CE,40998
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PE,54874
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PI,19265
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,RN,20000
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,SE,13680
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,ES,17604
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,16498
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,CE,23520
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PB,40
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PE,9628
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PI,2440
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,RN,7080
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,SE,1452
05/2019,5092901,DUNAX LUBRIFICANTES LTDA. - ME,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,ES,1148
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,DF,1110
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,GO,10300
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,MT,6870
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,AL,80
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,BA,2540
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,MA,9334
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,PB,224
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,PI,8236
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,AM,2640
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,PA,11290
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,TO,5940
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,RJ,144
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,SP,8160
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,PR,1812
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,RS,812
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,SC,332
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,CENTRO OESTE,DF,44664
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,CENTRO OESTE,GO,56688
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,CENTRO OESTE,MT,76824
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORDESTE,AL,-3024
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORDESTE,BA,18840
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORDESTE,MA,93964
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORDESTE,PB,5720
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORDESTE,PE,5400
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORDESTE,PI,23688
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORDESTE,RN,9360
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORTE,AM,14280
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORTE,AP,3000
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORTE,PA,107472
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,NORTE,TO,43596
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,SUDESTE,MG,7200
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,SUDESTE,RJ,1152
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,SUDESTE,SP,58608
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,SUL,PR,54456
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,SUL,RS,27912
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501001,Ciclo Otto,SUL,SC,38192
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,CENTRO OESTE,DF,2000
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,CENTRO OESTE,GO,47470
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,CENTRO OESTE,MT,37840
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORDESTE,AL,1500
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORDESTE,BA,10800
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORDESTE,MA,32396
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORDESTE,PB,540
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORDESTE,PI,20584
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORDESTE,RN,160
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORDESTE,SE,1100
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORTE,AM,2000
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORTE,AP,620
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORTE,PA,43688
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,NORTE,TO,31480
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,SUDESTE,MG,1800
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,SUDESTE,SP,34096
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,SUL,PR,10440
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,SUL,RS,6144
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620501002,Ciclo Diesel,SUL,SC,868
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620502001,Motores 2 tempos,CENTRO OESTE,DF,200
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620502001,Motores 2 tempos,CENTRO OESTE,GO,200
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620502001,Motores 2 tempos,CENTRO OESTE,MT,1000
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620502001,Motores 2 tempos,NORDESTE,BA,800
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620502001,Motores 2 tempos,NORDESTE,RN,60
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620502001,Motores 2 tempos,SUDESTE,SP,400
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,DF,3720
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,GO,57025
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,MT,36622
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,AL,948
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,BA,9400
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,MA,33532
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PB,600
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PE,700
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PI,18322
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,RN,100
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,SE,1080
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,AM,2200
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,AP,620
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,PA,38020
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,TO,29780
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,MG,256
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,RJ,560
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,34090
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,PR,45392
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,RS,2340
05/2019,5131638,ULTRAX LUBRIFICANTES LTDA - EPP,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,SC,1552
05/2019,5481829,MAFRA LUBRIFICANTES LTDA - ME,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,SP,300
05/2019,5481829,MAFRA LUBRIFICANTES LTDA - ME,620501001,Ciclo Otto,SUDESTE,SP,2500
05/2019,5481829,MAFRA LUBRIFICANTES LTDA - ME,620501002,Ciclo Diesel,SUDESTE,SP,600
05/2019,5481829,MAFRA LUBRIFICANTES LTDA - ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,3900
05/2019,5481829,MAFRA LUBRIFICANTES LTDA - ME,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,7000
05/2019,5853347,FÁBRICA-QUÍMICA PETRÓLEO E DERIVADOS LTDA.,620301001,Óleos Lubrificantes Marítimos,CENTRO OESTE,MS,1016
05/2019,5853347,FÁBRICA-QUÍMICA PETRÓLEO E DERIVADOS LTDA.,620501001,Ciclo Otto,CENTRO OESTE,MS,76712
05/2019,5853347,FÁBRICA-QUÍMICA PETRÓLEO E DERIVADOS LTDA.,620501001,Ciclo Otto,NORTE,PA,3600
05/2019,5853347,FÁBRICA-QUÍMICA PETRÓLEO E DERIVADOS LTDA.,620501002,Ciclo Diesel,CENTRO OESTE,MS,13396
05/2019,5853347,FÁBRICA-QUÍMICA PETRÓLEO E DERIVADOS LTDA.,620501002,Ciclo Diesel,SUDESTE,SP,100
05/2019,5853347,FÁBRICA-QUÍMICA PETRÓLEO E DERIVADOS LTDA.,620502001,Motores 2 tempos,CENTRO OESTE,MS,200
05/2019,5853347,FÁBRICA-QUÍMICA PETRÓLEO E DERIVADOS LTDA.,620502001,Motores 2 tempos,NORTE,PA,220
05/2019,5853347,FÁBRICA-QUÍMICA PETRÓLEO E DERIVADOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,14760
05/2019,5853347,FÁBRICA-QUÍMICA PETRÓLEO E DERIVADOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,PA,14280
05/2019,6153300,LWA INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,PA,100
05/2019,6153300,LWA INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,TO,140
05/2019,6153300,LWA INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620501001,Ciclo Otto,NORTE,PA,700
05/2019,6153300,LWA INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620501001,Ciclo Otto,NORTE,TO,460
05/2019,6153300,LWA INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620501001,Ciclo Otto,SUDESTE,ES,500
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,DF,24
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,GO,72
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,RJ,400
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,SP,9980
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,RS,1000
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,SC,72
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501001,Ciclo Otto,CENTRO OESTE,DF,31603
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501001,Ciclo Otto,CENTRO OESTE,GO,37943
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501001,Ciclo Otto,CENTRO OESTE,MT,3775
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501001,Ciclo Otto,NORTE,TO,2360
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501001,Ciclo Otto,SUDESTE,MG,96
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501001,Ciclo Otto,SUDESTE,SP,50352
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501001,Ciclo Otto,SUL,PR,6243
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501001,Ciclo Otto,SUL,RS,25722
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501001,Ciclo Otto,SUL,SC,7178
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501002,Ciclo Diesel,CENTRO OESTE,DF,1157
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501002,Ciclo Diesel,CENTRO OESTE,GO,536
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501002,Ciclo Diesel,CENTRO OESTE,MT,545
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501002,Ciclo Diesel,NORDESTE,BA,4200
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501002,Ciclo Diesel,SUDESTE,SP,4637
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501002,Ciclo Diesel,SUL,PR,1232
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501002,Ciclo Diesel,SUL,RS,630
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620501002,Ciclo Diesel,SUL,SC,520
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620502001,Motores 2 tempos,CENTRO OESTE,DF,72
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620502001,Motores 2 tempos,CENTRO OESTE,GO,264
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620502001,Motores 2 tempos,CENTRO OESTE,MT,552
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620502001,Motores 2 tempos,SUDESTE,ES,400
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620502001,Motores 2 tempos,SUDESTE,MG,840
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620502001,Motores 2 tempos,SUDESTE,SP,1416
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620502001,Motores 2 tempos,SUL,PR,640
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620502001,Motores 2 tempos,SUL,RS,264
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620502001,Motores 2 tempos,SUL,SC,12
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,DF,6216
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,GO,1968
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,MT,240
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,TO,120
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,5736
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,PR,2992
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,RS,5812
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,SC,1200
05/2019,6160091,MENZOIL INDUSTRIA DE LUBRIFICANTES LTDA ME,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,100
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,CE,240
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,MG,25960
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,RJ,220
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,6985
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,SC,3860
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,CE,20
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PE,442
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,ES,40
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,37280
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,1000
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,18140
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUL,RS,40
05/2019,7371304,ALL INDÚSTRIA DE LUBRIFICANTES LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUL,SC,5280
05/2019,7408046,LUBRAQUIM INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,SP,3070
05/2019,7408046,LUBRAQUIM INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,MG,1000
05/2019,7408046,LUBRAQUIM INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,22050
05/2019,7408046,LUBRAQUIM INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,7090
05/2019,7408046,LUBRAQUIM INDUSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUL,RS,40
05/2019,7830331,INTERLUB BRASIL INDUSTRIA E COMERCIO DE ÓLEO AUTOMOTIVO LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,SP,1356
05/2019,7830331,INTERLUB BRASIL INDUSTRIA E COMERCIO DE ÓLEO AUTOMOTIVO LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,PR,852
05/2019,7830331,INTERLUB BRASIL INDUSTRIA E COMERCIO DE ÓLEO AUTOMOTIVO LTDA,620501001,Ciclo Otto,SUDESTE,SP,7596
05/2019,7830331,INTERLUB BRASIL INDUSTRIA E COMERCIO DE ÓLEO AUTOMOTIVO LTDA,620501001,Ciclo Otto,SUL,PR,1860
05/2019,7830331,INTERLUB BRASIL INDUSTRIA E COMERCIO DE ÓLEO AUTOMOTIVO LTDA,620501002,Ciclo Diesel,CENTRO OESTE,GO,20
05/2019,7830331,INTERLUB BRASIL INDUSTRIA E COMERCIO DE ÓLEO AUTOMOTIVO LTDA,620501002,Ciclo Diesel,SUDESTE,MG,200
05/2019,7830331,INTERLUB BRASIL INDUSTRIA E COMERCIO DE ÓLEO AUTOMOTIVO LTDA,620501002,Ciclo Diesel,SUDESTE,SP,1664
05/2019,7830331,INTERLUB BRASIL INDUSTRIA E COMERCIO DE ÓLEO AUTOMOTIVO LTDA,620501002,Ciclo Diesel,SUL,PR,1012
